Date,XLF,XLK,XLE,XLY,XLI,XLV,XLB,XLU,XLRE,XLC,XBI
2020-08-28,23.16599464416504,118.23847961425781,29.787151336669922,144.55714416503906,72.9540786743164,99.78106689453125,57.9268684387207,50.58272933959961,30.89619255065918,60.68980407714844,108.35556030273438
2020-08-31,22.891950607299805,118.61288452148438,29.141380310058594,144.1345977783203,72.0466537475586,100.02129364013672,57.03944396972656,50.73685836791992,30.625852584838867,60.403350830078125,111.3635025024414
2020-09-01,22.95589256286621,120.87859344482422,28.9451961517334,145.6422882080078,72.77816772460938,99.1250991821289,58.642242431640625,50.154563903808594,30.575151443481445,60.89986038208008,109.12248992919922
2020-09-02,23.28474235534668,121.95381164550781,28.806236267089844,147.65892028808594,73.98188781738281,101.11149597167969,59.97337341308594,51.713069915771484,31.259479522705078,62.19843673706055,110.1882095336914
2020-09-03,22.928482055664062,115.00314331054688,28.593698501586914,142.97259521484375,71.90777587890625,98.35826110839844,58.316261291503906,51.130767822265625,30.735671997070312,60.0882453918457,106.07469940185547
2020-09-04,23.102048873901367,113.39987182617188,28.503787994384766,141.3208465576172,72.07444763183594,97.65609741210938,58.35247039794922,50.83962631225586,30.625852584838867,58.99018096923828,104.86953735351562
2020-09-08,22.508281707763672,108.27324676513672,27.465646743774414,139.46739196777344,70.72258758544922,96.04851531982422,57.25678253173828,50.55703353881836,30.237215042114258,57.43378448486328,103.45520782470703
2020-09-09,22.736656188964844,111.80620574951172,27.653657913208008,142.09869384765625,71.81517028808594,97.74849700927734,58.7327995300293,51.2249641418457,30.56670379638672,58.12127685546875,105.74602508544922
2020-09-10,22.416934967041016,109.28129577636719,26.640043258666992,140.06283569335938,70.89850616455078,96.25177764892578,58.180419921875,50.34295654296875,30.135828018188477,57.26192092895508,104.0926742553711
2020-09-11,22.572227478027344,108.44606018066406,26.664566040039062,140.2740936279297,71.86148834228516,96.63057708740234,58.9229621887207,50.46284484863281,30.034442901611328,57.08049011230469,104.0229263305664
2020-09-14,22.882808685302734,110.72135162353516,26.86892318725586,141.76258850097656,72.83372497558594,98.01643371582031,59.7741584777832,51.15646743774414,30.76946449279785,57.300106048583984,111.1941909790039
2020-09-15,22.572227478027344,111.81580352783203,26.672744750976562,142.92454528808594,72.8800048828125,98.14579772949219,60.06391906738281,51.498985290527344,31.174997329711914,58.32179641723633,112.23999786376953
2020-09-16,22.827999114990234,110.08771514892578,27.743574142456055,142.12753295898438,73.6207504272461,97.97947692871094,60.10918426513672,51.430477142333984,31.37775230407715,57.69158935546875,114.70012664794922
2020-09-17,22.590496063232422,109.17571258544922,27.784446716308594,140.1300506591797,73.76889038085938,97.65609741210938,60.55290603637695,51.010887145996094,30.684982299804688,56.631717681884766,114.52085876464844
2020-09-18,22.544818878173828,107.29400634765625,27.473831176757812,138.18063354492188,72.94481658935547,97.50827026367188,59.51155090332031,50.11175537109375,30.076692581176758,56.087459564208984,115.77581024169922
2020-09-21,21.979938507080078,108.18595123291016,26.563180923461914,136.18458557128906,70.52340698242188,95.7069320678711,57.50817108154297,49.799957275390625,29.271800994873047,55.43104553222656,111.66812133789062
2020-09-22,21.796236038208008,109.89859771728516,26.288990020751953,139.06211853027344,71.22054290771484,95.50286865234375,57.61736297607422,50.11088180541992,29.62027931213379,56.50273513793945,112.35590362548828
2020-09-23,21.309431076049805,106.47328186035156,25.10083770751953,136.78131103515625,69.94709777832031,94.5196533203125,55.925132751464844,49.34221267700195,28.77033805847168,55.153560638427734,108.79743194580078
2020-09-24,21.3553466796875,107.06983184814453,25.092529296875,136.7235565185547,70.04935455322266,94.04656982421875,56.3254508972168,49.89496994018555,28.90633201599121,55.25881576538086,107.72091674804688
